wavelength_nm,cone_deg,total_cone_power,L_fraction,DoCP_RminusL,usable_L_power,leakage_R_power,L_to_R_power_ratio,normalized_total_power,normalized_usable_L_power,source_priority,source_csv
453,20,1.1060484880021757e-10,0.7592339941519987,-0.5184679883039974,8.397496112716709e-11,2.6629887673050487e-11,3.1534102643681052,0.978973321358637,0.9147060585348,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
454,20,1.1025695386167971e-10,0.7606954313235158,-0.5213908626470316,8.387196107422743e-11,2.638499278745228e-11,3.178775213238406,0.9758940724182995,0.9135841196712543,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
455,20,1.0689401563117161e-10,0.7618421366731473,-0.5236842733462946,8.143636526602459e-11,2.545765036514703e-11,3.1988955814050932,0.9461284080305554,0.8870541372574327,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
456,20,1.0646617765085396e-10,0.7632605723791895,-0.5265211447583792,8.126143569281527e-11,2.520474195803869e-11,3.2240534669270087,0.9423415761408299,0.885148698561377,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
458,20,1.0577254698618545e-10,0.7657438730973006,-0.5314877461946013,8.099467979656786e-11,2.477786718961759e-11,3.268831783492092,0.9362021896405756,0.8822430320249213,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
460,20,1.0468736022795932e-10,0.7680058793522961,-0.5360117587045923,8.040050814894449e-11,2.4286852079014828e-11,3.310454063267217,0.9265971054465365,0.875770955127289,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
462,20,1.0550284488839204e-10,0.7688596088541824,-0.5377192177083648,8.111687605389258e-11,2.4385968834499463e-11,3.326374957846023,0.9338150324651145,0.8835740675550947,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
464,20,1.038592833076297e-10,0.7692363979868385,-0.5384727959736769,7.989234098905565e-11,2.3966942318574045e-11,3.3334390314420794,0.9192677232193629,0.8702356911193088,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
466,20,1.0197382147831874e-10,0.7689161611921124,-0.5378323223842246,7.840931935319862e-11,2.3564502125120117e-11,3.3274337364256508,0.9025793334303265,0.8540817226381283,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
468,20,9.74530412102758e-11,0.7669025569634158,-0.5338051139268316,7.473698648802164e-11,2.2716054722254154e-11,3.2900513492250187,0.8625655065308147,0.8140804523112865,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
470,20,9.557970471434273e-11,0.7649882512356776,-0.5299765024713551,7.311735116304749e-11,2.2462353551295235e-11,3.255106415989582,0.8459844391423625,0.7964384049142373,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
472,20,9.518497814193298e-11,0.7633675686897419,-0.5267351373794836,7.26611253399936e-11,2.2523852801939378e-11,3.2259634254818623,0.842490679259209,0.7914689173573993,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
474,20,9.412879785625504e-11,0.762402024074252,-0.5248040481485039,7.176398600928495e-11,2.236481184697009e-11,3.2087900627255803,0.8331423339249887,0.7816967332428232,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
476,20,9.222150604846726e-11,0.7610325716272117,-0.5220651432544234,7.01835699073995e-11,2.2037936141067763e-11,3.1846707177180806,0.8162607250613233,0.7644818853405846,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
478,20,9.217782403685764e-11,0.7601573465446317,-0.5203146930892635,7.006965013011568e-11,2.2108173906741962e-11,3.169400169624489,0.8158740917043505,0.7632410022360286,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
480,20,9.025881785967833e-11,0.7578822377491456,-0.5157644754982913,6.840555485608557e-11,2.1853263003592766e-11,3.130221552947924,0.798888797918774,0.7451146701877244,ultra,outputs\stage10_cp_dipole_bw2a_no_dbr_microled_center_spectral_boundary_ultra\stage10_cp_dipole_bw2a_center_spectral_boundary_combined_summary.csv
